idx,Year,Month,Day,Hour,Lat,Lon,Wind,Pressure,Type,Count,Name
43074,2002,9,26,0,14.5,-69.8,35,1007,WV,13,LILI
43075,2002,9,26,600,14.9,-71.0,35,1007,WV,13,LILI
43076,2002,9,26,1200,15.3,-72.2,30,1007,WV,13,LILI
43077,2002,9,26,1800,15.6,-73.0,30,1006,WV,13,LILI
43078,2002,9,27,0,15.7,-73.5,30,1006,TD,13,LILI
43079,2002,9,27,600,15.9,-74.0,30,1006,TD,13,LILI
43080,2002,9,27,1200,16.1,-74.6,35,1003,TS,13,LILI
43081,2002,9,27,1800,16.7,-75.0,40,1004,TS,13,LILI
43082,2002,9,28,0,17.4,-75.1,45,999,TS,13,LILI
43083,2002,9,28,600,17.5,-75.6,45,999,TS,13,LILI
43084,2002,9,28,1200,18.1,-75.4,45,1002,TS,13,LILI
43085,2002,9,28,1800,18.5,-75.7,45,1003,TS,13,LILI
43086,2002,9,29,0,18.8,-76.1,45,1001,TS,13,LILI
43087,2002,9,29,600,18.8,-76.8,40,999,TS,13,LILI
43088,2002,9,29,1200,18.7,-77.2,45,994,TS,13,LILI
43089,2002,9,29,1800,18.7,-77.6,50,994,TS,13,LILI
43090,2002,9,30,0,19.0,-78.1,55,993,TS,13,LILI
43091,2002,9,30,600,19.1,-78.7,60,990,TS,13,LILI
43092,2002,9,30,1200,19.6,-79.6,65,986,HU,13,LILI
43093,2002,9,30,1400,19.7,-79.8,65,986,HU,13,LILI
43094,2002,9,30,1800,20.0,-80.3,65,984,HU,13,LILI
43095,2002,10,1,0,20.5,-81.1,70,978,HU,13,LILI
43096,2002,10,1,600,21.0,-82.2,75,970,HU,13,LILI
43097,2002,10,1,1100,21.3,-83.0,90,971,HU,13,LILI
43098,2002,10,1,1200,21.6,-83.2,90,971,HU,13,LILI
43099,2002,10,1,1400,22.1,-84.0,90,971,HU,13,LILI
43100,2002,10,1,1800,22.4,-84.4,90,971,HU,13,LILI
43101,2002,10,2,0,23.0,-85.7,90,967,HU,13,LILI
43102,2002,10,2,600,23.6,-87.2,100,962,HU,13,LILI
43103,2002,10,2,1200,24.4,-88.3,110,952,HU,13,LILI
43104,2002,10,2,1800,25.4,-89.5,120,941,HU,13,LILI
43105,2002,10,2,2013,25.9,-89.9,125,938,HU,13,LILI
43106,2002,10,3,0,26.7,-90.3,125,940,HU,13,LILI
43107,2002,10,3,600,28.1,-91.4,105,957,HU,13,LILI
43108,2002,10,3,1200,29.2,-92.1,80,962,HU,13,LILI
43109,2002,10,3,1300,29.5,-92.2,80,963,HU,13,LILI
43110,2002,10,3,1800,30.5,-92.4,60,976,TS,13,LILI
43111,2002,10,4,0,31.9,-92.1,40,985,TS,13,LILI
43112,2002,10,4,600,33.5,-91.4,30,994,TD,13,LILI
43113,2002,10,4,1200,35.8,-90.0,25,997,TD,13,LILI
43114,2002,10,14,1200,16.9,-82.6,30,1008,TD,14,UNNAMED
43115,2002,10,14,1800,17.2,-83.1,30,1005,TD,14,UNNAMED
43116,2002,10,15,0,17.1,-83.2,30,1004,TD,14,UNNAMED
43117,2002,10,15,600,17.5,-83.0,30,1004,TD,14,UNNAMED
43118,2002,10,15,1200,17.9,-82.8,30,1004,TD,14,UNNAMED
43119,2002,10,15,1800,18.6,-82.5,30,1002,TD,14,UNNAMED
43120,2002,10,16,0,19.7,-82.2,30,1003,TD,14,UNNAMED
43121,2002,10,16,600,20.5,-81.6,30,1003,TD,14,UNNAMED
43122,2002,10,16,1200,21.5,-81.0,30,1005,TD,14,UNNAMED
43123,2002,10,16,1600,22.0,-80.7,25,1006,TD,14,UNNAMED
43124,2002,10,16,1800,22.4,-80.5,25,1006,TD,14,UNNAMED
43125,2003,4,18,0,29.1,-66.2,30,1008,EX,1,ANA
43126,2003,4,18,600,29.9,-66.0,30,1008,EX,1,ANA
43127,2003,4,18,1200,30.8,-65.8,30,1008,EX,1,ANA
43128,2003,4,18,1800,31.9,-66.3,30,1007,EX,1,ANA
43129,2003,4,19,0,33.0,-66.9,30,1007,EX,1,ANA
43130,2003,4,19,600,33.8,-67.6,35,1006,EX,1,ANA
43131,2003,4,19,1200,34.5,-68.6,35,1006,EX,1,ANA
43132,2003,4,19,1800,34.3,-69.1,35,1006,EX,1,ANA
43133,2003,4,20,0,33.6,-69.0,40,1005,EX,1,ANA
43134,2003,4,20,600,32.7,-68.9,40,1003,SS,1,ANA
43135,2003,4,20,1200,32.0,-68.2,45,1000,SS,1,ANA
43136,2003,4,20,1800,31.7,-67.3,45,998,SS,1,ANA
43137,2003,4,21,0,31.4,-66.4,50,995,TS,1,ANA
43138,2003,4,21,600,30.6,-65.8,50,995,TS,1,ANA
43139,2003,4,21,1200,30.0,-64.8,50,995,TS,1,ANA
43140,2003,4,21,1800,29.4,-63.1,50,994,TS,1,ANA
43141,2003,4,22,0,29.4,-61.5,50,994,TS,1,ANA
43142,2003,4,22,600,29.5,-60.1,50,994,TS,1,ANA
43143,2003,4,22,1200,29.6,-58.5,45,995,TS,1,ANA
43144,2003,4,22,1800,29.7,-56.6,45,996,TS,1,ANA
43145,2003,4,23,0,30.0,-54.7,40,998,TS,1,ANA
43146,2003,4,23,600,30.6,-53.0,40,1000,TS,1,ANA
43147,2003,4,23,1200,31.4,-51.5,40,1000,TS,1,ANA
43148,2003,4,23,1800,31.9,-50.6,35,1001,TS,1,ANA
43149,2003,4,24,0,32.1,-49.6,35,1003,TS,1,ANA
43150,2003,4,24,600,32.0,-48.7,35,1004,EX,1,ANA
43151,2003,4,24,1200,31.8,-47.8,35,1005,EX,1,ANA
43152,2003,4,24,1800,31.5,-46.6,35,1005,EX,1,ANA
43153,2003,4,25,0,31.5,-45.4,35,1005,EX,1,ANA
43154,2003,4,25,600,31.6,-44.2,35,1004,EX,1,ANA
43155,2003,4,25,1200,31.7,-43.1,30,1003,EX,1,ANA
43156,2003,4,25,1800,31.8,-42.1,30,1004,EX,1,ANA
43157,2003,4,26,0,31.9,-40.8,30,1005,EX,1,ANA
43158,2003,4,26,600,32.3,-38.4,35,1002,EX,1,ANA
43159,2003,4,26,1200,32.9,-35.6,35,1002,EX,1,ANA
43160,2003,4,26,1800,33.6,-32.8,40,1002,EX,1,ANA
43161,2003,4,27,0,34.4,-29.2,40,1002,EX,1,ANA
43162,2003,4,27,600,35.3,-25.8,40,999,EX,1,ANA
43163,2003,4,27,1200,36.1,-22.4,40,1000,EX,1,ANA
43164,2003,6,11,0,9.5,-40.8,30,1009,TD,2,UNNAMED
43165,2003,6,11,600,9.6,-42.5,30,1008,TD,2,UNNAMED
43166,2003,6,11,1200,9.7,-44.2,30,1008,TD,2,UNNAMED
43167,2003,6,11,1800,9.7,-45.9,30,1010,TD,2,UNNAMED
43168,2003,6,28,600,19.5,-89.0,20,1009,LO,3,BILL
43169,2003,6,28,1200,20.0,-89.3,20,1008,LO,3,BILL
43170,2003,6,28,1800,20.3,-89.4,20,1008,LO,3,BILL
43171,2003,6,29,0,21.0,-89.8,20,1008,LO,3,BILL
43172,2003,6,29,600,22.0,-90.0,30,1007,TD,3,BILL
43173,2003,6,29,1200,23.4,-90.5,35,1007,TS,3,BILL
43174,2003,6,29,1800,24.6,-91.1,40,1009,TS,3,BILL
43175,2003,6,30,0,25.9,-91.3,45,1008,TS,3,BILL
43176,2003,6,30,600,27.1,-91.5,45,1007,TS,3,BILL
43177,2003,6,30,1200,28.2,-91.5,50,1002,TS,3,BILL
43178,2003,6,30,1800,29.1,-91.0,50,997,TS,3,BILL
43179,2003,6,30,1900,29.3,-91.0,50,997,TS,3,BILL
43180,2003,7,1,0,30.4,-90.3,45,998,TS,3,BILL
43181,2003,7,1,600,31.6,-89.3,30,1003,TD,3,BILL
43182,2003,7,1,1200,32.7,-88.4,25,1004,TD,3,BILL
43183,2003,7,1,1800,33.6,-87.0,20,1007,TD,3,BILL
43184,2003,7,2,0,34.1,-86.0,20,1007,TD,3,BILL
43185,2003,7,2,600,35.0,-84.5,20,1007,TD,3,BILL
43186,2003,7,2,1200,35.6,-83.5,20,1009,TD,3,BILL
43187,2003,7,2,1800,36.5,-82.0,20,1009,EX,3,BILL
43188,2003,7,3,0,37.3,-79.5,20,1009,EX,3,BILL
43189,2003,7,7,0,11.1,-53.5,25,1010,WV,4,CLAUDETTE
43190,2003,7,7,600,11.8,-55.3,30,1010,WV,4,CLAUDETTE
43191,2003,7,7,1200,12.6,-57.5,30,1010,WV,4,CLAUDETTE
43192,2003,7,7,1800,13.2,-59.8,35,1010,WV,4,CLAUDETTE
43193,2003,7,8,0,13.7,-62.0,35,1009,WV,4,CLAUDETTE
43194,2003,7,8,600,14.0,-64.8,40,1009,WV,4,CLAUDETTE
43195,2003,7,8,1200,14.4,-67.6,40,1009,WV,4,CLAUDETTE
43196,2003,7,8,1800,14.8,-70.0,45,1006,TS,4,CLAUDETTE
43197,2003,7,9,0,15.0,-72.0,50,1001,TS,4,CLAUDETTE
43198,2003,7,9,600,15.1,-74.4,60,1003,TS,4,CLAUDETTE
43199,2003,7,9,1200,15.3,-76.5,55,1004,TS,4,CLAUDETTE
43200,2003,7,9,1800,15.8,-78.6,55,1002,TS,4,CLAUDETTE
43201,2003,7,10,0,16.1,-80.3,55,1002,TS,4,CLAUDETTE
43202,2003,7,10,600,16.6,-81.7,55,998,TS,4,CLAUDETTE
43203,2003,7,10,1200,17.5,-82.8,70,988,HU,4,CLAUDETTE
43204,2003,7,10,1800,18.6,-84.1,55,1003,TS,4,CLAUDETTE
43205,2003,7,11,0,19.7,-85.5,50,1010,TS,4,CLAUDETTE
43206,2003,7,11,600,20.4,-86.3,50,1009,TS,4,CLAUDETTE
43207,2003,7,11,1000,20.8,-86.9,50,1009,TS,4,CLAUDETTE
43208,2003,7,11,1200,21.1,-87.2,50,1009,TS,4,CLAUDETTE
43209,2003,7,11,1800,21.8,-88.2,45,1009,TS,4,CLAUDETTE
43210,2003,7,12,0,22.6,-89.2,45,1008,TS,4,CLAUDETTE
43211,2003,7,12,600,23.3,-90.2,45,1007,TS,4,CLAUDETTE
43212,2003,7,12,1200,23.9,-90.7,45,1006,TS,4,CLAUDETTE
43213,2003,7,12,1800,24.6,-90.9,45,1008,TS,4,CLAUDETTE
43214,2003,7,13,0,24.9,-91.5,45,1003,TS,4,CLAUDETTE
43215,2003,7,13,600,24.9,-91.9,45,1005,TS,4,CLAUDETTE
43216,2003,7,13,1200,25.1,-92.1,50,999,TS,4,CLAUDETTE
43217,2003,7,13,1800,25.3,-92.2,50,995,TS,4,CLAUDETTE
43218,2003,7,14,0,25.6,-92.2,55,991,TS,4,CLAUDETTE
43219,2003,7,14,600,26.0,-92.3,55,993,TS,4,CLAUDETTE
43220,2003,7,14,1200,26.7,-92.6,55,991,TS,4,CLAUDETTE
43221,2003,7,14,1800,27.3,-93.0,60,989,TS,4,CLAUDETTE
43222,2003,7,15,0,27.7,-93.6,60,988,TS,4,CLAUDETTE
43223,2003,7,15,600,27.9,-94.6,65,987,HU,4,CLAUDETTE
43224,2003,7,15,1200,28.3,-95.5,75,982,HU,4,CLAUDETTE
43225,2003,7,15,1530,28.3,-96.2,80,979,HU,4,CLAUDETTE
43226,2003,7,15,1800,28.6,-96.9,70,984,HU,4,CLAUDETTE
43227,2003,7,16,0,28.5,-98.2,50,995,TS,4,CLAUDETTE
43228,2003,7,16,600,28.5,-99.4,40,999,TS,4,CLAUDETTE
43229,2003,7,16,1200,28.8,-100.8,35,1003,TS,4,CLAUDETTE
43230,2003,7,16,1800,29.3,-102.6,35,1007,TS,4,CLAUDETTE
43231,2003,7,17,0,29.9,-104.3,30,1014,TD,4,CLAUDETTE
43232,2003,7,17,600,30.5,-106.0,25,1016,LO,4,CLAUDETTE
43233,2003,7,17,1200,30.9,-107.7,25,1016,LO,4,CLAUDETTE
43234,2003,7,16,1200,30.8,-54.1,25,1017,TD,5,DANNY
43235,2003,7,16,1800,31.7,-54.7,30,1015,TD,5,DANNY
43236,2003,7,17,0,32.5,-55.2,35,1013,TS,5,DANNY
43237,2003,7,17,600,33.4,-55.6,45,1011,TS,5,DANNY
43238,2003,7,17,1200,34.4,-56.4,50,1009,TS,5,DANNY
43239,2003,7,17,1800,35.3,-56.6,55,1008,TS,5,DANNY
43240,2003,7,18,0,36.2,-56.4,55,1007,TS,5,DANNY
43241,2003,7,18,600,37.1,-56.0,55,1006,TS,5,DANNY
43242,2003,7,18,1200,38.1,-54.9,60,1003,TS,5,DANNY
43243,2003,7,18,1800,39.2,-53.4,65,1002,HU,5,DANNY
43244,2003,7,19,0,40.1,-51.7,65,1001,HU,5,DANNY
43245,2003,7,19,600,41.1,-50.0,65,1000,HU,5,DANNY
43246,2003,7,19,1200,42.1,-47.8,65,1001,HU,5,DANNY
43247,2003,7,19,1800,42.7,-45.8,60,1003,TS,5,DANNY
43248,2003,7,20,0,42.7,-44.0,55,1005,TS,5,DANNY
43249,2003,7,20,600,42.5,-42.4,45,1007,TS,5,DANNY
43250,2003,7,20,1200,41.9,-40.7,40,1008,TS,5,DANNY
43251,2003,7,20,1800,40.9,-39.2,30,1009,TD,5,DANNY
43252,2003,7,21,0,39.8,-37.9,30,1009,TD,5,DANNY
43253,2003,7,21,600,38.8,-36.8,30,1010,LO,5,DANNY
43254,2003,7,21,1200,37.9,-36.3,25,1011,LO,5,DANNY
43255,2003,7,21,1800,37.1,-35.9,25,1013,LO,5,DANNY
43256,2003,7,22,0,36.3,-35.8,25,1015,LO,5,DANNY
43257,2003,7,22,600,35.7,-36.2,25,1017,LO,5,DANNY
43258,2003,7,22,1200,35.3,-36.7,25,1018,LO,5,DANNY
43259,2003,7,22,1800,35.1,-37.2,25,1019,LO,5,DANNY
43260,2003,7,23,0,35.0,-37.8,20,1020,LO,5,DANNY
43261,2003,7,23,600,34.9,-38.6,20,1020,LO,5,DANNY
43262,2003,7,23,1200,35.5,-39.0,20,1020,LO,5,DANNY
43263,2003,7,23,1800,36.0,-40.0,20,1020,LO,5,DANNY
43264,2003,7,24,0,36.0,-40.5,20,1021,LO,5,DANNY
43265,2003,7,24,600,36.6,-40.5,20,1021,LO,5,DANNY
43266,2003,7,24,1200,36.5,-40.0,20,1021,LO,5,DANNY
43267,2003,7,24,1800,36.4,-39.5,20,1021,LO,5,DANNY
43268,2003,7,25,0,36.5,-38.9,20,1022,LO,5,DANNY
43269,2003,7,25,600,36.3,-39.2,20,1022,LO,5,DANNY
43270,2003,7,25,1200,36.0,-39.0,20,1022,LO,5,DANNY
43271,2003,7,25,1800,35.5,-39.0,20,1022,LO,5,DANNY
43272,2003,7,26,0,34.5,-39.5,20,1023,LO,5,DANNY
43273,2003,7,26,600,33.8,-40.0,20,1023,LO,5,DANNY
43274,2003,7,26,1200,33.0,-40.5,20,1023,LO,5,DANNY
43275,2003,7,26,1800,32.0,-41.0,20,1023,LO,5,DANNY
43276,2003,7,27,0,31.0,-42.0,20,1024,LO,5,DANNY
43277,2003,7,27,600,31.0,-43.5,20,1024,LO,5,DANNY
43278,2003,7,19,1800,12.3,-43.5,30,1010,TD,6,UNNAMED
43279,2003,7,20,0,12.5,-45.2,30,1010,TD,6,UNNAMED
43280,2003,7,20,600,12.7,-47.0,30,1011,TD,6,UNNAMED
43281,2003,7,20,1200,12.9,-48.8,30,1011,TD,6,UNNAMED
43282,2003,7,20,1800,13.2,-50.9,30,1012,TD,6,UNNAMED
43283,2003,7,21,0,13.5,-53.0,30,1012,TD,6,UNNAMED
43284,2003,7,21,600,13.8,-55.1,30,1013,TD,6,UNNAMED
43285,2003,7,21,1200,14.0,-57.4,30,1012,TD,6,UNNAMED
43286,2003,7,25,1200,29.3,-80.1,25,1017,TD,7,UNNAMED
43287,2003,7,25,1800,30.1,-80.5,25,1017,TD,7,UNNAMED
43288,2003,7,26,0,30.7,-80.8,30,1016,TD,7,UNNAMED
43289,2003,7,26,600,31.5,-81.3,25,1018,TD,7,UNNAMED
43290,2003,7,26,1200,32.3,-82.0,20,1022,TD,7,UNNAMED
43291,2003,7,26,1800,32.8,-82.6,15,1022,TD,7,UNNAMED
43292,2003,7,27,0,33.0,-83.0,15,1022,TD,7,UNNAMED
43293,2003,8,14,1800,26.4,-83.3,35,1011,TS,8,ERIKA
43294,2003,8,15,0,26.6,-85.7,40,1008,TS,8,ERIKA
43295,2003,8,15,600,26.4,-88.3,40,1008,TS,8,ERIKA
43296,2003,8,15,1200,26.1,-90.5,45,1007,TS,8,ERIKA
43297,2003,8,15,1800,26.0,-92.5,50,1001,TS,8,ERIKA
43298,2003,8,16,0,25.9,-94.4,55,995,TS,8,ERIKA
43299,2003,8,16,600,25.6,-96.2,60,988,TS,8,ERIKA
43300,2003,8,16,1030,25.3,-97.4,65,986,HU,8,ERIKA
43301,2003,8,16,1200,25.2,-97.6,65,988,HU,8,ERIKA
43302,2003,8,16,1800,24.8,-98.9,35,1003,TS,8,ERIKA
43303,2003,8,17,0,24.7,-100.3,25,1008,TD,8,ERIKA
43304,2003,8,21,1800,14.5,-65.5,30,1009,TD,9,UNNAMED
43305,2003,8,22,0,15.2,-66.5,30,1007,TD,9,UNNAMED
43306,2003,8,22,600,15.7,-67.5,30,1008,TD,9,UNNAMED
43307,2003,8,22,1200,16.2,-68.2,30,1008,TD,9,UNNAMED
43308,2003,8,27,1800,14.6,-30.7,25,1009,TD,10,FABIAN
43309,2003,8,28,0,14.7,-32.3,30,1008,TD,10,FABIAN
43310,2003,8,28,600,14.9,-34.2,30,1008,TD,10,FABIAN
43311,2003,8,28,1200,15.0,-36.2,35,1006,TS,10,FABIAN
43312,2003,8,28,1800,15.1,-38.2,40,1004,TS,10,FABIAN
43313,2003,8,29,0,15.2,-40.1,45,1000,TS,10,FABIAN
43314,2003,8,29,600,15.4,-41.8,50,997,TS,10,FABIAN
43315,2003,8,29,1200,15.5,-43.1,50,997,TS,10,FABIAN
43316,2003,8,29,1800,15.8,-44.3,60,990,TS,10,FABIAN
43317,2003,8,30,0,16.3,-45.6,65,987,HU,10,FABIAN
43318,2003,8,30,600,16.7,-46.9,70,984,HU,10,FABIAN
43319,2003,8,30,1200,17.0,-48.0,85,973,HU,10,FABIAN
43320,2003,8,30,1800,17.3,-49.2,100,960,HU,10,FABIAN
43321,2003,8,31,0,17.6,-50.3,110,952,HU,10,FABIAN
43322,2003,8,31,600,17.8,-51.4,110,952,HU,10,FABIAN
43323,2003,8,31,1200,18.0,-52.5,110,952,HU,10,FABIAN
43324,2003,8,31,1800,18.2,-53.5,115,948,HU,10,FABIAN
43325,2003,9,1,0,18.3,-54.3,120,945,HU,10,FABIAN
43326,2003,9,1,600,18.5,-55.3,120,949,HU,10,FABIAN
43327,2003,9,1,1200,18.7,-56.3,120,949,HU,10,FABIAN
43328,2003,9,1,1800,19.0,-57.3,125,944,HU,10,FABIAN
43329,2003,9,2,0,19.3,-58.3,125,943,HU,10,FABIAN
43330,2003,9,2,600,19.6,-59.2,120,945,HU,10,FABIAN
43331,2003,9,2,1200,20.1,-59.9,120,945,HU,10,FABIAN
43332,2003,9,2,1800,20.5,-60.7,120,946,HU,10,FABIAN
43333,2003,9,3,0,20.9,-61.3,115,945,HU,10,FABIAN
43334,2003,9,3,600,21.3,-61.8,110,945,HU,10,FABIAN
43335,2003,9,3,1200,21.9,-62.3,110,945,HU,10,FABIAN
43336,2003,9,3,1800,22.5,-62.8,110,944,HU,10,FABIAN
43337,2003,9,4,0,23.2,-63.0,115,939,HU,10,FABIAN
43338,2003,9,4,600,23.8,-63.3,105,944,HU,10,FABIAN
43339,2003,9,4,1200,24.8,-63.8,105,944,HU,10,FABIAN
43340,2003,9,4,1800,25.8,-64.3,110,941,HU,10,FABIAN
43341,2003,9,5,0,27.1,-64.6,115,940,HU,10,FABIAN
43342,2003,9,5,600,28.6,-65.1,105,946,HU,10,FABIAN
43343,2003,9,5,1200,30.1,-65.3,105,951,HU,10,FABIAN
43344,2003,9,5,1800,31.8,-65.3,105,950,HU,10,FABIAN
43345,2003,9,6,0,33.4,-64.7,100,953,HU,10,FABIAN
43346,2003,9,6,600,34.9,-64.0,100,956,HU,10,FABIAN
43347,2003,9,6,1200,36.0,-62.4,100,957,HU,10,FABIAN
43348,2003,9,6,1800,36.9,-60.4,100,958,HU,10,FABIAN
43349,2003,9,7,0,37.9,-58.2,90,962,HU,10,FABIAN
43350,2003,9,7,600,39.1,-55.7,85,965,HU,10,FABIAN
43351,2003,9,7,1200,40.6,-53.4,80,967,HU,10,FABIAN
43352,2003,9,7,1800,42.3,-50.7,75,972,HU,10,FABIAN
43353,2003,9,8,0,44.3,-47.9,70,975,HU,10,FABIAN
43354,2003,9,8,600,46.3,-44.7,70,977,HU,10,FABIAN
43355,2003,9,8,1200,48.7,-40.8,65,980,HU,10,FABIAN
43356,2003,9,8,1800,51.7,-36.0,65,980,EX,10,FABIAN
43357,2003,9,9,0,54.0,-32.0,60,980,EX,10,FABIAN
43358,2003,9,9,600,56.0,-29.0,50,982,EX,10,FABIAN
43359,2003,9,9,1200,58.0,-27.0,50,982,EX,10,FABIAN
43360,2003,9,9,1800,60.0,-27.0,40,990,EX,10,FABIAN
43361,2003,8,30,1200,24.3,-92.4,30,1008,TD,11,GRACE
43362,2003,8,30,1800,24.9,-93.3,35,1009,TS,11,GRACE
43363,2003,8,31,0,25.8,-94.3,35,1009,TS,11,GRACE
43364,2003,8,31,600,27.2,-94.9,35,1008,TS,11,GRACE
43365,2003,8,31,1100,29.0,-95.1,35,1007,TS,11,GRACE
43366,2003,8,31,1200,29.4,-95.2,35,1007,TS,11,GRACE
43367,2003,8,31,1800,30.1,-95.6,30,1009,TD,11,GRACE
43368,2003,9,1,0,30.9,-96.4,25,1009,TD,11,GRACE
43369,2003,9,1,600,31.9,-96.6,20,1010,TD,11,GRACE
43370,2003,9,1,1200,32.6,-96.5,20,1010,TD,11,GRACE
43371,2003,9,1,1800,33.6,-95.7,20,1011,TD,11,GRACE
43372,2003,9,2,0,34.1,-95.0,15,1011,TD,11,GRACE
43373,2003,9,2,600,34.6,-94.5,15,1013,TD,11,GRACE
43374,2003,9,3,1800,27.4,-87.7,25,1013,TD,12,HENRI
43375,2003,9,4,0,27.6,-87.8,25,1011,TD,12,HENRI
43376,2003,9,4,600,27.8,-87.6,25,1009,TD,12,HENRI
43377,2003,9,4,1200,27.8,-87.2,30,1010,TD,12,HENRI
43378,2003,9,4,1800,27.8,-86.3,30,1002,TD,12,HENRI
43379,2003,9,5,0,27.6,-85.8,30,1004,TD,12,HENRI
43380,2003,9,5,600,27.7,-85.1,35,1000,TS,12,HENRI
43381,2003,9,5,1200,28.1,-84.4,40,997,TS,12,HENRI
43382,2003,9,5,1800,28.3,-84.2,50,997,TS,12,HENRI
43383,2003,9,6,0,27.9,-83.9,30,1002,TD,12,HENRI
43384,2003,9,6,600,27.7,-83.5,30,1005,TD,12,HENRI
43385,2003,9,6,900,27.9,-82.8,30,1006,TD,12,HENRI
43386,2003,9,6,1200,28.4,-81.8,25,1007,TD,12,HENRI
43387,2003,9,6,1800,29.2,-80.4,25,1006,TD,12,HENRI
43388,2003,9,7,0,30.0,-79.5,30,1006,TD,12,HENRI
43389,2003,9,7,600,30.5,-79.2,30,1008,TD,12,HENRI
43390,2003,9,7,1200,30.8,-78.5,30,1006,TD,12,HENRI
43391,2003,9,7,1800,31.3,-77.9,30,1006,TD,12,HENRI
43392,2003,9,8,0,31.7,-77.1,30,1006,TD,12,HENRI
43393,2003,9,8,600,32.1,-76.5,30,1007,TD,12,HENRI
43394,2003,9,8,1200,32.5,-75.9,30,1006,TD,12,HENRI
43395,2003,9,8,1800,32.9,-75.3,25,1006,EX,12,HENRI
43396,2003,9,6,0,13.8,-31.4,30,1009,TD,13,ISABEL
43397,2003,9,6,600,13.9,-32.7,35,1005,TS,13,ISABEL
43398,2003,9,6,1200,13.6,-33.9,40,1003,TS,13,ISABEL
43399,2003,9,6,1800,13.4,-34.9,45,1000,TS,13,ISABEL
43400,2003,9,7,0,13.5,-35.8,55,994,TS,13,ISABEL
43401,2003,9,7,600,13.9,-36.5,60,991,TS,13,ISABEL
43402,2003,9,7,1200,14.4,-37.3,65,987,HU,13,ISABEL
43403,2003,9,7,1800,15.2,-38.5,70,984,HU,13,ISABEL
43404,2003,9,8,0,15.8,-39.7,80,976,HU,13,ISABEL
43405,2003,9,8,600,16.5,-40.9,95,966,HU,13,ISABEL
43406,2003,9,8,1200,17.1,-42.0,110,952,HU,13,ISABEL
43407,2003,9,8,1800,17.6,-43.1,110,952,HU,13,ISABEL
43408,2003,9,9,0,18.2,-44.1,115,948,HU,13,ISABEL
43409,2003,9,9,600,18.9,-45.2,115,948,HU,13,ISABEL
43410,2003,9,9,1200,19.4,-46.3,115,948,HU,13,ISABEL
43411,2003,9,9,1800,20.0,-47.3,115,948,HU,13,ISABEL
43412,2003,9,10,0,20.5,-48.3,110,952,HU,13,ISABEL
43413,2003,9,10,600,20.9,-49.4,110,952,HU,13,ISABEL
43414,2003,9,10,1200,21.1,-50.4,115,948,HU,13,ISABEL
43415,2003,9,10,1800,21.1,-51.4,120,942,HU,13,ISABEL
43416,2003,9,11,0,21.2,-52.3,125,935,HU,13,ISABEL
43417,2003,9,11,600,21.3,-53.2,125,935,HU,13,ISABEL
43418,2003,9,11,1200,21.4,-54.0,135,925,HU,13,ISABEL
43419,2003,9,11,1800,21.5,-54.8,145,915,HU,13,ISABEL
43420,2003,9,12,0,21.6,-55.7,140,920,HU,13,ISABEL
43421,2003,9,12,600,21.7,-56.6,140,920,HU,13,ISABEL
43422,2003,9,12,1200,21.6,-57.4,140,920,HU,13,ISABEL
43423,2003,9,12,1800,21.7,-58.2,140,920,HU,13,ISABEL
43424,2003,9,13,0,21.8,-59.1,135,925,HU,13,ISABEL
43425,2003,9,13,600,21.9,-60.1,130,935,HU,13,ISABEL
43426,2003,9,13,1200,22.1,-61.0,135,935,HU,13,ISABEL
43427,2003,9,13,1800,22.5,-62.1,140,932,HU,13,ISABEL
43428,2003,9,14,0,22.9,-63.3,135,935,HU,13,ISABEL
43429,2003,9,14,600,23.2,-64.6,135,939,HU,13,ISABEL
43430,2003,9,14,1200,23.5,-65.8,135,935,HU,13,ISABEL
43431,2003,9,14,1800,23.9,-67.0,140,933,HU,13,ISABEL
43432,2003,9,15,0,24.3,-67.9,130,937,HU,13,ISABEL
43433,2003,9,15,600,24.5,-68.8,125,940,HU,13,ISABEL
43434,2003,9,15,1200,24.8,-69.4,120,946,HU,13,ISABEL
43435,2003,9,15,1800,25.3,-69.8,115,949,HU,13,ISABEL
43436,2003,9,16,0,25.7,-70.2,105,952,HU,13,ISABEL
43437,2003,9,16,600,26.3,-70.5,100,955,HU,13,ISABEL
43438,2003,9,16,1200,26.8,-70.9,95,959,HU,13,ISABEL
43439,2003,9,16,1800,27.4,-71.2,95,959,HU,13,ISABEL
43440,2003,9,17,0,28.1,-71.5,95,957,HU,13,ISABEL
43441,2003,9,17,600,28.9,-71.9,95,957,HU,13,ISABEL
43442,2003,9,17,1200,29.7,-72.5,90,957,HU,13,ISABEL
43443,2003,9,17,1800,30.6,-73.0,90,955,HU,13,ISABEL
43444,2003,9,18,0,31.5,-73.5,90,953,HU,13,ISABEL
43445,2003,9,18,600,32.5,-74.3,90,956,HU,13,ISABEL
43446,2003,9,18,1200,33.7,-75.2,90,956,HU,13,ISABEL
43447,2003,9,18,1700,34.9,-76.2,90,957,HU,13,ISABEL
43448,2003,9,18,1800,35.1,-76.4,85,958,HU,13,ISABEL
43449,2003,9,19,0,36.7,-77.7,65,969,HU,13,ISABEL
43450,2003,9,19,600,38.6,-78.9,50,988,TS,13,ISABEL
43451,2003,9,19,1200,40.9,-80.3,35,997,EX,13,ISABEL
43452,2003,9,19,1800,43.9,-80.9,30,1000,EX,13,ISABEL
